CUST_ID, BALANCE , BALANCE_FREQUENCY , PURCHASES , ONEOFF_PURCHASES , INSTALLMENTS_PURCHASES , CASH_ADVANCE , PURCHASES_FREQUENCY , ONEOFF_PURCHASES_FREQUENCY , PURCHASES_INSTALLMENTS_FREQUENCY , CASH_ADVANCE_FREQUENCY , CASH_ADVANCE_TRX , PURCHASES_TRX , CREDIT_LIMIT , PAYMENTS , MINIMUM_PAYMENTS ,PRC_FULL_PAYMENT,TENURE
C18539,"2,080.12",0.78,    ,    ,    ,"3,014.92",    ,    ,    ,0.22,7,    ,"3,000.00",652.36,506.8,0,9
C18540,289.22,1,    ,    ,    ,"1,048.87",    ,    ,    ,0.08,3,    ,"1,200.00",59.15,288.26,0,12
C18541,"1,079.11",1,    ,    ,    ,390.49,    ,    ,    ,0.42,5,    ,"1,200.00",552.57,313.81,0,12
C18542,7.26,0.27,57,57,    ,    ,0.09,0.09,    ,    ,    ,1,"1,500.00",294.68,79.49,0,11
C18543,403.31,0.86,208,208,    ,438.54,0.14,0.14,    ,0.14,1,1,"4,000.00",39.58,133.73,0,7
C18544,15.41,0.57,51.02,51.02,    ,    ,0.14,0.14,    ,    ,    ,2,"4,000.00",72.31,70.41,0,7
C18545,"1,094.96",1,498.21,    ,498.21,"1,188.80",1,    ,0.88,0.5,8,14,"1,200.00",460.37,"1,643.55",0,8
C18546,254.26,1,"2,184.72",    ,"2,184.72",    ,1,    ,1,    ,    ,41,"4,000.00","1,889.30",188.39,0.5,12
C18547,110.47,1,"1,294.42",269.5,"1,024.92",    ,0.92,0.17,0.83,    ,    ,13,"2,500.00","1,399.71",164.59,0.818182,12
C18548,17.7,0.45,    ,    ,    ,29.42,    ,    ,    ,0.08,1,2,"2,000.00",178.29,82.74,0.333333,12
C18549,77.1,0.73,233.62,25.62,208,281.33,0.67,0.08,0.67,0.25,4,9,"1,000.00",689.95,123.12,0.111111,12
C18550,    ,    ,39.54,    ,39.54,    ,0.17,    ,0.17,    ,    ,2,"3,000.00",181.01,,0,12
C18551,777.21,1,622.51,    ,622.51,"1,387.45",1,    ,0.86,0.43,6,27,"1,000.00","1,092.40",521.88,0,7
C18552,25.84,1,277.56,    ,277.56,    ,1,    ,1,    ,    ,12,"1,000.00",274.15,177,1,12
C18553,150.9,0.18,    ,    ,    ,900.77,    ,    ,    ,0.08,1,    ,"2,500.00",    ,,0,12
C18554,192.26,0.27,86.03,86.03,    ,997.13,0.08,0.08,    ,0.17,4,1,"1,200.00",    ,,0,12
C18555,11.12,1,216.36,    ,216.36,    ,1,    ,1,    ,    ,12,"1,000.00",199.85,34.93,0.555556,12
C18556,801.69,1,325.92,    ,325.92,    ,1,    ,1,    ,    ,12,"1,000.00",484.79,224.45,0,12
C18557,105.33,0.38,306,306,    ,    ,0.13,0.13,    ,    ,    ,2,"6,000.00",101.99,118.32,0,8
C18558,32.94,1,185.8,    ,185.8,    ,1,    ,0.9,    ,    ,10,"1,000.00",101.82,142.43,0.625,10
C18559,192.77,0.73,55,55,    ,455.9,0.08,0.08,    ,0.25,4,1,"2,000.00",236.01,119.09,0,12
C18560,53.68,0.82,862.47,    ,862.47,    ,0.75,    ,0.67,    ,    ,9,"2,500.00","1,007.36",172.28,1,12
C18561,229.75,1,82.28,    ,82.28,    ,0.33,    ,0.33,    ,    ,4,"1,000.00",203.79,171.88,0,12
C18562,184.01,1,526.92,    ,526.92,    ,1,    ,1,    ,    ,12,"1,500.00",396.99,180.55,0.083333,12
C18563,626.34,1,956.64,360,596.64,    ,0.45,0.09,0.36,    ,    ,8,"7,500.00","2,125.95",222.37,0,11
C18564,4.6,0.18,38.42,    ,38.42,    ,0.17,    ,0.17,    ,    ,2,"1,000.00",74.75,41.03,0,12
C18565,438.94,1,883.64,838.41,45.23,480.86,0.33,0.33,0.08,0.17,4,9,"1,000.00",910.64,364.11,0,12
C18566,5.9,0.82,246.25,    ,246.25,    ,0.5,    ,0.5,    ,    ,9,"1,000.00",316.6,85.01,0.777778,12
C18567,"1,226.82",0.91,    ,    ,    ,"1,719.37",    ,    ,    ,0.18,4,    ,"1,500.00",549.66,409.83,0,11
C18568,485.24,1,    ,    ,    ,"2,250.08",    ,    ,    ,0.33,5,    ,"3,000.00","3,541.57",191.09,0.333333,12
C18569,50.45,1,685.32,    ,685.32,    ,1,    ,0.92,    ,    ,12,"1,000.00",627.33,184.19,0.8,12
C18570,"1,551.33",1,349.92,    ,349.92,    ,1,    ,1,    ,    ,12,"1,500.00",321.76,"7,433.19",0,12
C18571,"1,158.91",1,82.9,    ,82.9,"3,259.28",0.33,    ,0.33,0.58,13,4,"2,500.00","2,996.99",478.2,0.166667,12
C18572,26.14,0.36,    ,    ,    ,490.49,    ,    ,    ,0.09,4,    ,"1,000.00","1,132.08",42.06,0.333333,11
C18573,572.84,1,442.23,339.64,102.59,    ,1,1,0.44,    ,    ,40,600,407.91,416.73,0,9
C18574,993.45,1,"1,114.26","1,114.26",    ,    ,0.42,0.42,    ,    ,    ,10,"1,500.00",582.04,411.87,0,12
C18575,880.18,1,58.4,    ,58.4,192.16,0.29,    ,0.29,0.14,1,2,"2,000.00",132.49,152.28,0,7
C18577,252.36,1,"2,487.00",    ,"2,487.00",    ,1,    ,1,    ,    ,12,450,"2,347.42","2,621.83",0.166667,12
C18578,321.61,0.91,"2,476.30","1,062.12","1,414.18",    ,0.75,0.25,0.58,    ,    ,28,"2,000.00",912.5,157.96,0.25,12
C18579,215.3,1,599.03,260,339.03,    ,1,0.11,0.89,    ,    ,10,"1,000.00",223.11,163.12,0.428571,9
C18580,"1,222.08",0.82,750,    ,750,"2,452.14",1,    ,1,0.33,4,12,"2,500.00",554.33,260.88,0,12
C18582,"1,678.59",1,"1,846.81","1,846.81",    ,    ,0.63,0.63,    ,    ,    ,18,"3,500.00",350.65,297.5,0,8
C18583,654.85,1,630,630,    ,    ,0.08,0.08,    ,    ,    ,1,"2,500.00",729.36,181.04,0,12
C18584,21.46,0.73,193.4,    ,193.4,    ,0.67,    ,0.67,    ,    ,8,"2,500.00",264.85,154.49,1,12
C18585,"1,931.87",0.91,477.7,50,427.7,"2,212.17",0.91,0.09,0.82,0.18,3,11,"2,500.00",606.42,"1,214.82",0,11
C18586,142.64,1,"1,650.00",    ,"1,650.00",    ,0.92,    ,0.92,    ,    ,11,"1,000.00","1,775.12",177.48,0.636364,12
C18587,10.4,0.45,533.98,293.98,240,    ,0.5,0.25,0.42,    ,    ,14,"1,000.00","1,251.38",33.25,0,12
C18588,"3,857.56",1,    ,    ,    ,"2,127.21",    ,    ,    ,1.14,26,    ,"5,000.00",617.51,538.4,0,7
C18589,"1,173.88",0.88,    ,    ,    ,"1,434.78",    ,    ,    ,0.13,1,    ,"1,500.00",183.94,338.01,0,8
C18590,111.1,1,"1,105.89",    ,"1,105.89",    ,1,    ,1,    ,    ,26,"2,000.00","1,004.67",151.76,0.909091,12
C18591,114.01,0.64,"2,514.89","2,514.89",    ,    ,0.33,0.33,    ,    ,    ,5,"2,000.00",979.92,104.46,0,12
C18592,23.17,1,375,    ,375,    ,1,    ,1,    ,    ,12,"2,500.00",389.72,178.84,0.916667,12
C18593,40.76,0.55,    ,    ,    ,"1,374.93",    ,    ,    ,0.17,2,    ,"1,200.00","2,232.23",43.65,0,12
C18594,"2,579.64",0.55,    ,    ,    ,"6,466.73",    ,    ,    ,0.09,1,    ,"7,000.00","1,415.84","2,022.85",0,11
C18595,24.06,0.7,441.78,49.9,391.88,    ,0.9,0.1,0.8,    ,    ,21,"1,500.00",299.24,68.45,0.2,10
C18596,391.07,1,"2,616.00",    ,"2,616.00",    ,1,    ,1,    ,    ,12,"2,000.00","2,186.33",224.71,0.083333,12
C18598,"1,087.43",0.64,    ,    ,    ,"1,916.60",    ,    ,    ,0.08,1,    ,"3,000.00",341.43,623.08,0,12
C18599,306.46,1,"1,834.50","1,834.50",    ,59.35,0.67,0.67,    ,0.08,2,21,700,"1,264.35",144.3,0,12
C18600,7,0.36,76.78,    ,76.78,    ,0.25,    ,0.25,    ,    ,3,"4,000.00",292.81,131.48,0.5,12
C18601,412.15,0.44,    ,    ,    ,"4,034.66",    ,    ,    ,0.33,8,    ,"8,000.00",195.75,184.45,0,9
C18602,92.89,1,"1,258.50",    ,"1,258.50",    ,1,    ,0.92,    ,    ,25,"1,000.00","1,210.47",163.32,0.666667,12
C18603,170.34,1,586.95,71.52,515.43,    ,1,0.08,1,    ,    ,24,"1,000.00",502.53,174.81,0.083333,12
C18604,389.87,0.55,736.01,392.7,343.31,501.03,1,0.33,1,0.17,5,36,"1,200.00","2,635.21",457.61,0.090909,12
C18605,41.48,1,243.96,    ,243.96,    ,1,    ,1,    ,    ,24,"3,000.00","1,146.78",132.7,0.4,12
C18606,13.96,1,136.92,    ,136.92,    ,1,    ,1,    ,    ,12,"1,000.00",134.37,137,0.416667,12
C18607,61.15,0.82,791.67,214,577.67,19.84,1,0.17,1,0.08,1,50,"1,000.00",941.78,131.47,0.090909,12
C18608,5.64,0.45,47.5,    ,47.5,    ,0.25,    ,0.17,    ,    ,3,"3,000.00",70.55,42.43,0.1,12
C18609,115.31,0.91,"1,316.06","1,111.40",204.66,    ,0.82,0.73,0.09,    ,    ,14,500,"1,198.56",138.87,1,11
C18610,26.35,0.36,"1,148.31","1,148.31",    ,    ,0.25,0.25,    ,    ,    ,3,"6,000.00","1,162.17",46.96,0.1,12
C18611,200.91,0.43,"1,100.00","1,100.00",    ,    ,0.14,0.14,    ,    ,    ,1,"1,100.00","1,943.17",254.55,0,7
C18613,213.23,0.91,"2,140.96",165.79,"1,975.17",    ,0.83,0.17,0.58,    ,    ,30,"2,500.00","2,152.26",197.03,0.444444,12
C18614,361.67,1,561.68,214,347.68,    ,1,0.17,0.92,    ,    ,14,"1,500.00",252.66,200.79,0,12
C18615,64.91,0.73,547.28,130,417.28,    ,0.33,0.08,0.25,    ,    ,4,"2,500.00","1,095.18",126.51,1,12
C18616,940.35,0.9,    ,    ,    ,"2,045.39",    ,    ,    ,0.8,14,    ,"3,000.00",292.02,301.38,0,10
C18617,383.45,1,"1,159.06","1,146.06",13,    ,0.75,0.75,0.08,    ,    ,28,500,"1,346.95",262.26,0.083333,12
C18618,2.66,0.09,102.79,    ,102.79,    ,0.08,    ,0.08,    ,    ,1,"4,000.00",203.23,27.55,0.090909,12
C18619,80.71,0.82,682.27,567.95,114.32,    ,0.58,0.5,0.33,    ,    ,16,"7,500.00","1,065.26",126.39,0.666667,12
C18620,"4,743.75",1,399,    ,399,"1,112.25",0.67,    ,0.58,0.17,3,8,"5,000.00","1,259.06","1,481.73",0,12
C18621,882.58,1,"2,421.34","1,661.76",759.58,    ,1,0.92,1,    ,    ,40,"5,000.00","1,997.32",237.2,0,12
C18622,"1,060.01",1,    ,    ,    ,78.97,    ,    ,    ,0.1,1,    ,"1,200.00",233.55,257.02,0,10
C18623,"1,062.08",1,328.37,140,188.37,"1,309.52",0.58,0.08,0.5,0.25,4,9,"1,400.00",556.03,617.66,0,12
C18624,803.56,1,618.07,209.7,408.37,    ,1,0.08,0.92,    ,    ,16,"1,200.00",238.9,296.53,0,12
C18625,0.4,0.09,31.5,    ,31.5,    ,0.25,    ,0.25,    ,    ,3,"3,000.00",120.7,,0,12
C18626,55.6,0.55,479.98,479.98,    ,942.6,0.09,0.09,    ,0.09,1,1,"1,200.00","1,836.63",31.15,0,11
C18627,"1,355.44",1,    ,    ,    ,407.88,    ,    ,    ,0.25,6,    ,"1,500.00",642.56,412.71,0,12
C18628,7.85,0.36,125,    ,125,    ,0.42,    ,0.33,    ,    ,5,"2,500.00",91.79,43.4,0,12
C18629,    ,    ,64.62,    ,64.62,    ,0.25,    ,0.25,    ,    ,3,"1,000.00",    ,,0,12
C18631,6.48,0.27,61.71,    ,61.71,    ,0.25,    ,0.25,    ,    ,3,"1,000.00",233.76,136.91,1,12
C18632,"1,157.57",1,329,37,292,    ,0.67,0.08,0.67,    ,    ,9,"2,500.00",603.25,567.94,0,12
C18633,91.67,0.83,737.65,    ,737.65,    ,0.83,    ,0.67,    ,    ,5,"2,500.00",664.39,86.54,1,6
C18634,304.31,1,289.75,    ,289.75,    ,0.5,    ,0.42,    ,    ,7,"2,500.00",670.65,177.08,0,12
C18635,460.33,0.55,    ,    ,    ,"1,759.78",    ,    ,    ,0.42,6,    ,"3,000.00",357.3,349.84,0,12
C18636,789.81,0.91,    ,    ,    ,"5,654.93",    ,    ,    ,0.17,12,    ,"3,000.00","5,949.86",475.2,0.090909,12
C18637,"5,934.61",1,    ,    ,    ,302.68,    ,    ,    ,0.25,5,    ,"6,000.00","1,065.96","2,394.24",0,12
C18638,18.91,0.27,126,126,    ,    ,0.09,0.09,    ,    ,    ,1,"1,000.00",643.43,81.35,0,11
C18639,32.09,0.91,573.02,    ,573.02,    ,0.83,    ,0.75,    ,    ,10,"2,000.00",560.14,128.37,0.555556,12
C18640,87.19,1,744.62,467.02,277.6,110.54,0.83,0.33,0.75,0.08,1,25,"1,000.00",970.67,168.46,0.888889,12
C18641,527.53,1,467.4,    ,467.4,781.39,1,    ,1,0.08,1,12,"2,000.00","2,358.28",596.81,0.166667,12
C18642,9.71,0.64,128.94,    ,128.94,    ,0.58,    ,0.5,    ,    ,7,"3,000.00",169.86,154.86,0.6,12
C18643,"1,029.71",0.91,"1,141.21",110,"1,031.21","1,812.10",0.83,0.08,0.75,0.33,5,36,"3,000.00",420.99,443.64,0.111111,12
C18644,458.27,0.73,691.82,453.9,237.92,218.68,0.58,0.17,0.42,0.17,3,14,"1,000.00",343.5,252,0,12
C18645,510.34,1,509.55,509.55,    ,696.13,0.25,0.25,    ,0.17,4,6,"2,500.00","1,346.04",194.92,0.1,12
C18646,121.39,0.91,341.96,287,54.96,    ,1,0.17,1,    ,    ,16,"1,000.00",626.77,118.82,0.1,12
C18647,"1,163.22",0.91,    ,    ,    ,"2,502.66",    ,    ,    ,0.17,2,    ,"2,500.00","2,937.31",379.48,0,12
C18648,"3,911.63",0.88,    ,    ,    ,"11,951.90",    ,    ,    ,0.5,40,    ,"7,000.00","7,918.88",905.57,0.166667,8
C18649,400.55,1,    ,    ,    ,"1,157.68",    ,    ,    ,0.08,1,    ,"3,000.00","2,123.97",180.06,0.090909,12
C18650,361.73,1,    ,    ,    ,312.11,    ,    ,    ,0.08,2,    ,500,438.99,252.25,0,12
C18652,495.16,1,    ,    ,    ,836.27,    ,    ,    ,0.08,1,    ,"1,000.00",639.72,248.66,0,12
C18653,22.49,0.27,291.28,146.29,144.99,    ,0.25,0.17,0.17,    ,    ,7,"1,000.00",563.72,168.01,0,12
C18654,1.71,0.18,32.04,    ,32.04,    ,0.17,    ,0.08,    ,    ,2,"2,500.00",118.93,150.6,1,12
C18655,640.51,0.78,351.89,351.89,    ,998.21,0.33,0.33,    ,0.11,4,7,"1,200.00","1,899.54",421.25,0.2,9
C18656,28.7,1,360,    ,360,    ,1,    ,1,    ,    ,12,"2,000.00",352.35,95.56,0.75,12
C18657,123.82,0.13,    ,    ,    ,"1,625.78",    ,    ,    ,0.13,1,    ,"2,000.00",    ,,0,8
C18658,2.85,0.18,114.56,    ,114.56,    ,0.25,    ,0.25,    ,    ,3,"1,000.00",403.21,130.7,0.333333,12
C18660,202.97,1,163.55,    ,163.55,    ,0.5,    ,0.5,    ,    ,9,"1,500.00",188.82,"1,711.21",0,12
C18661,8.91,0.36,112.29,    ,112.29,    ,0.17,    ,0.17,    ,    ,3,"1,000.00",301.68,100.45,0,12
C18662,161.75,1,309,    ,309,    ,0.25,    ,0.25,    ,    ,3,"1,000.00",629.98,194.01,0,12
C18663,139.4,0.55,290,290,    ,"1,128.39",0.08,0.08,    ,0.33,4,1,"1,000.00","2,988.24",169.98,0,12
C18664,"3,673.37",0.91,"2,548.97","2,051.97",497,"4,300.70",1,0.82,0.45,0.64,15,32,"6,000.00","2,475.49",784.75,0,11
C18665,383.88,1,274.01,    ,274.01,877.52,0.92,    ,0.83,0.17,3,22,500,"1,214.80",359.95,0.25,12
C18666,"5,484.34",1,    ,    ,    ,"5,990.59",    ,    ,    ,0.25,14,    ,"6,000.00","1,229.43","2,453.16",0,12
C18667,318.81,1,300.39,106.89,193.5,163.1,1,0.1,0.9,0.1,8,13,"1,000.00",129.07,247.97,0.111111,10
C18668,726.32,0.86,231.35,    ,231.35,929.85,0.71,    ,0.57,0.14,1,7,"1,000.00",249,816.93,0,7
C18669,43.87,0.82,    ,    ,    ,551.78,    ,    ,    ,0.08,1,    ,"1,200.00",855.84,105.64,0.142857,12
C18671,5.14,0.18,50.66,    ,50.66,    ,0.17,    ,0.08,    ,    ,2,"3,000.00",    ,,0,12
C18672,95.8,1,218.96,    ,218.96,    ,0.91,    ,0.91,    ,    ,10,"2,500.00",120.53,161.17,0,11
C18673,5.63,0.22,62.72,    ,62.72,    ,0.44,    ,0.44,    ,    ,4,"1,500.00",31.52,29.72,0,9
C18674,306.69,0.27,    ,    ,    ,"1,426.68",    ,    ,    ,0.08,5,    ,"2,500.00",169.34,347.12,0,12
C18675,"2,373.69",1,"1,310.47",    ,"1,310.47","3,667.38",1,    ,1,0.25,5,31,"3,000.00","4,613.54",936.94,0,12
C18676,231.42,0.88,822.93,822.93,    ,    ,0.38,0.38,    ,    ,    ,12,"1,200.00",120.91,122.22,0,8
C18677,105.18,0.27,787.09,754.47,32.62,    ,0.25,0.25,0.08,    ,    ,11,"2,500.00",840.57,147.12,0,12
C18678,10,0.45,87.94,    ,87.94,    ,0.42,    ,0.42,    ,    ,5,"1,000.00",214.44,122.23,0.2,12
C18679,"1,237.42",1,650,650,    ,    ,0.08,0.08,    ,    ,    ,1,"1,500.00",419.18,456.68,0,12
C18680,"2,373.31",1,    ,    ,    ,770.92,    ,    ,    ,0.42,12,    ,"2,500.00",560.14,784.23,0,12
C18682,363.44,1,"1,969.70","1,490.20",479.5,    ,0.92,0.75,0.83,    ,    ,47,"1,200.00","1,428.88",200.92,0.3,12
C18683,"2,139.44",1,68.22,68.22,    ,"6,322.77",0.17,0.17,    ,0.25,5,2,"5,000.00","3,022.81",603.47,0.1,12
C18684,248.74,1,"1,846.81",717.96,"1,128.85",    ,1,0.5,1,    ,    ,42,"1,000.00","1,508.73",170.85,0.333333,12
C18685,634.76,1,364.19,    ,364.19,    ,0.83,    ,0.83,    ,    ,18,"1,000.00",29.9,"3,922.29",0,12
C18686,"1,093.52",1,577.12,    ,577.12,    ,0.92,    ,0.83,    ,    ,14,"1,050.00",854.41,"1,405.77",0,12
C18687,"4,572.80",1,65,65,    ,"5,075.02",0.13,0.13,    ,0.38,8,1,"5,500.00",657.44,723.26,0,8
C18688,320.36,0.45,    ,    ,    ,926.96,    ,    ,    ,0.08,1,    ,"1,200.00","2,036.48",171.32,0.25,12
C18689,64.34,0.67,281.05,    ,281.05,    ,0.67,    ,0.67,    ,    ,5,"1,500.00",82.61,84.36,0,6
C18690,40.66,0.91,235.3,    ,235.3,    ,0.83,    ,0.83,    ,    ,10,"1,000.00",279.23,161.08,0.272727,12
C18691,919.56,1,"3,000.00",    ,"3,000.00",823.98,0.17,    ,0.08,0.08,1,2,"2,000.00","4,426.50","1,451.76",0.083333,12
C18692,20.62,0.82,169.66,    ,169.66,    ,0.75,    ,0.67,    ,    ,9,"1,000.00",192.19,145.81,1,12
C18693,"2,096.45",1,165.29,165.29,    ,"2,359.62",0.22,0.22,    ,0.22,6,3,"2,500.00",453.34,476.87,0,9
C18694,85.88,0.18,    ,    ,    ,628.36,    ,    ,    ,0.17,2,    ,"3,000.00",682.49,41.34,0,12
C18695,174.23,0.73,"3,407.57","3,276.57",131,    ,0.58,0.58,0.17,    ,    ,25,"3,000.00","4,568.86",226.16,0.714286,12
C18696,48.28,1,325.92,    ,325.92,    ,1,    ,1,    ,    ,12,"2,500.00",347.67,166.31,0.416667,12
C18697,602.21,1,965,965,    ,    ,0.25,0.25,    ,    ,    ,5,"1,200.00",258.75,210.58,0,12
C18698,22.99,0.45,200,    ,200,    ,0.36,    ,0.36,    ,    ,4,"2,000.00",490.15,161.91,0,11
C18699,"1,682.09",1,"2,263.38",837.61,"1,425.77",784.03,1,0.5,1,0.17,3,69,"4,000.00","2,411.31",443.91,0,12
C18700,"2,046.73",0.82,"1,369.72",422.44,947.28,"1,817.81",0.75,0.17,0.67,0.17,4,17,"2,500.00",242.74,"10,729.19",0,12
C18701,839.08,0.73,    ,    ,    ,609.46,    ,    ,    ,0.42,6,    ,"1,800.00","2,719.93",407,0.125,12
C18702,28.24,0.55,320,    ,320,    ,0.5,    ,0.42,    ,    ,6,"1,000.00",551.23,153.09,0.4,12
C18703,929.11,0.73,"1,622.00","1,622.00",    ,    ,0.17,0.17,    ,    ,    ,2,"1,800.00",269.02,226.42,0,12
C18704,17.21,0.82,109,    ,109,    ,0.5,    ,0.42,    ,    ,6,"1,000.00",143.41,106.19,0.1,12
C18705,72.37,1,588,    ,588,    ,1,    ,1,    ,    ,12,"2,500.00",577.95,183.98,0.583333,12
C18706,"3,239.01",1,    ,    ,    ,"1,678.52",    ,    ,    ,0.08,3,    ,"4,000.00","1,129.60",887.37,0,12
C18707,67.25,0.55,    ,    ,    ,90.56,    ,    ,    ,0.08,3,    ,500,987.79,78.99,0.333333,12
C18708,397.14,0.36,    ,    ,    ,"1,188.21",    ,    ,    ,0.17,3,    ,"1,200.00",232.7,351.19,0,12
C18709,"1,873.62",1,396.26,396.26,    ,"2,025.44",0.57,0.57,    ,0.57,10,14,"2,500.00",353.51,384.16,0,7
C18710,0.39,0.09,43.33,    ,43.33,    ,0.08,    ,0.08,    ,    ,1,"1,200.00",    ,,0,12
C18711,3.39,0.27,72.44,    ,72.44,    ,0.33,    ,0.33,    ,    ,4,"1,000.00",194.46,111.93,0.75,12
C18712,55.24,1,750,    ,750,    ,1,    ,1,    ,    ,12,"2,000.00",710.62,171.55,1,12
C18713,2.43,0.17,    ,    ,    ,38.61,    ,    ,    ,0.17,1,    ,500,    ,,0,6
C18714,    ,    ,120.82,    ,120.82,    ,0.5,    ,0.5,    ,    ,6,"1,000.00",275.03,,0,12
C18715,31.93,0.36,365.36,    ,365.36,    ,0.33,    ,0.33,    ,    ,4,"1,833.33",822.12,137.77,1,12
C18716,34.75,1,"2,562.00",    ,"2,562.00",    ,1,    ,1,    ,    ,12,"2,300.00","2,544.22",154.15,0.454545,12
C18717,14.51,0.45,186.14,    ,186.14,    ,0.75,    ,0.67,    ,    ,9,"2,500.00",181.85,78.98,0.142857,12
C18718,410.47,0.55,826,116,710,750.5,0.91,0.18,0.82,0.09,2,15,"1,000.00","1,750.07",483.94,0.125,11
C18719,289.1,1,"3,106.10","2,368.60",737.5,    ,1,1,0.67,    ,    ,59,"1,300.00","2,656.10",184.24,0.833333,12
C18720,2.04,0.18,26.53,26.53,    ,    ,0.08,0.08,    ,    ,    ,1,"2,500.00",155.97,82.35,0,12
C18721,13.08,0.09,350,350,    ,    ,0.08,0.08,    ,    ,    ,1,"1,000.00","3,929.64",,0,12
C18722,"1,047.18",0.82,"1,727.64",    ,"1,727.64",    ,1,    ,1,    ,    ,12,"1,000.00","3,548.80","3,243.69",0,12
C18723,161.44,1,"1,767.61",320.02,"1,447.59",    ,1,0.08,1,    ,    ,20,"2,000.00","1,688.47",176.28,0.583333,12
C18724,2.1,0.18,65,65,    ,    ,0.08,0.08,    ,    ,    ,1,"3,000.00",282.39,41.48,0,12
C18725,"1,384.43",1,"3,013.20",924.39,"2,088.81",    ,1,0.17,1,    ,    ,33,"6,600.00","1,218.30",316.47,0,12
C18726,155.17,0.8,"1,084.76",    ,"1,084.76",    ,0.8,    ,0.7,    ,    ,12,"4,000.00","1,070.91",147.7,0.666667,10
C18728,1.64,0.09,42.49,42.49,    ,    ,0.08,0.08,    ,    ,    ,1,"1,200.00",231.48,86.84,0,12
C18729,39.89,1,433.32,    ,433.32,    ,1,    ,1,    ,    ,12,"6,000.00",453.19,179.9,0.666667,12
C18730,16.07,0.55,154.45,    ,154.45,    ,0.42,    ,0.42,    ,    ,5,"4,000.00",301.05,122.2,0.166667,12
C18731,    ,    ,113,    ,113,    ,0.33,    ,0.33,    ,    ,5,"4,000.00",268.52,,0,12
C18732,"1,478.08",1,    ,    ,    ,204.29,    ,    ,    ,0.33,5,    ,"1,500.00",383.28,534.47,0,12
C18733,"1,455.21",0.83,    ,    ,    ,"3,195.76",    ,    ,    ,0.83,10,    ,"4,000.00",147.83,227.43,0,6
C18734,"3,074.49",1,    ,    ,    ,"3,382.23",    ,    ,    ,0.17,2,    ,"4,000.00","3,249.40",695,0,12
C18735,0.02,0.13,    ,    ,    ,922.82,    ,    ,    ,0.13,1,    ,"4,000.00",36.67,,0,8
C18736,11.92,0.1,276.79,276.79,    ,    ,0.1,0.1,    ,    ,    ,3,"3,000.00",    ,,0,10
C18737,"1,087.57",1,    ,    ,    ,216.51,    ,    ,    ,0.44,4,    ,"1,200.00",283.41,267.81,0,9
C18738,439.36,1,862.74,862.74,    ,90.32,0.67,0.67,    ,0.25,4,22,"1,000.00",789.18,208.77,0,12
C18739,30.29,0.82,    ,    ,    ,827.81,    ,    ,    ,0.42,11,    ,"1,000.00",963.27,74.39,0.166667,12
C18740,100.21,0.8,639.29,116.9,522.39,    ,0.8,0.1,0.7,    ,    ,17,"1,500.00",269.85,156.75,0.5,10
C18741,12.21,0.55,143.75,    ,143.75,    ,0.42,    ,0.42,    ,    ,5,"1,500.00",330.5,147.69,1,12
C18742,6.65,1,228.84,    ,228.84,    ,0.67,    ,0.67,    ,    ,12,"4,000.00",232.79,96.6,1,12
C18743,17.83,0.55,153.6,    ,153.6,    ,0.42,    ,0.42,    ,    ,5,"1,000.00",207.38,86.95,0.363636,12
C18744,73.24,1,797.2,644.8,152.4,    ,1,0.33,1,    ,    ,16,"1,200.00",645.8,140.72,0.454545,12
C18745,799.01,1,192.96,    ,192.96,559.39,1,    ,1,0.33,5,12,"2,000.00",691.53,170.55,0,12
C18746,796.56,1,531.24,    ,531.24,888.11,1,    ,0.83,0.33,4,6,"1,000.00",684.86,654.57,0,6
C18747,3.36,0.27,582.94,    ,582.94,    ,0.42,    ,0.42,    ,    ,5,"2,000.00",28.01,14.85,0,12
C18748,143.54,1,415.47,    ,415.47,    ,1,    ,1,    ,    ,17,"3,000.00",394.51,172.57,0,12
C18749,"2,170.92",1,70.77,70.77,    ,"2,524.18",0.08,0.08,    ,0.25,3,1,"2,500.00",545.08,470.56,0,12
C18750,11.75,0.18,80.75,80.75,    ,    ,0.08,0.08,    ,    ,    ,1,"2,000.00",    ,,0,12
C18751,23.93,0.82,266.1,    ,266.1,    ,0.67,    ,0.58,    ,    ,8,"4,000.00",313.23,122.23,0.636364,12
C18752,"1,869.63",1,    ,    ,    ,"1,897.99",    ,    ,    ,0.17,4,    ,"2,000.00",454.35,452.6,0,12
C18753,150.27,1,853.44,    ,853.44,    ,1,    ,1,    ,    ,12,"3,000.00",869.41,173.65,0.083333,12
C18754,11.4,0.64,100.5,    ,100.5,    ,0.5,    ,0.5,    ,    ,6,"3,000.00",148.93,87.11,0.142857,12
C18755,13.13,0.55,106.98,    ,106.98,    ,0.5,    ,0.5,    ,    ,6,"2,500.00",275.24,142.42,0.5,12
C18756,"1,619.88",1,441.18,50,391.18,700.95,0.5,0.08,0.5,0.17,4,12,"3,000.00",963.14,370.58,0,12
C18757,7.05,0.82,427.98,    ,427.98,    ,1,    ,0.92,    ,    ,18,"1,500.00",402.34,17.77,0.111111,12
C18758,26.77,1,550,    ,550,    ,0.92,    ,0.92,    ,    ,11,"2,000.00",581.91,27.14,0,12
C18760,126.87,0.55,568.5,    ,568.5,    ,0.5,    ,0.5,    ,    ,6,"2,000.00","1,294.22",201.54,0,12
